text,label
"Bệnh nhân có các triệu chứng: patches in throat (patches in throat), high fever (high fever), extra marital contacts (extra marital contacts).",AIDS
"Bệnh nhân có các triệu chứng: muscle wasting (muscle wasting), high fever (high fever), extra marital contacts (extra marital contacts).",AIDS
"Bệnh nhân có các triệu chứng: muscle wasting (muscle wasting), patches in throat (patches in throat), extra marital contacts (extra marital contacts).",AIDS
"Bệnh nhân có các triệu chứng: muscle wasting (muscle wasting), patches in throat (patches in throat), high fever (high fever).",AIDS
"Bệnh nhân có các triệu chứng: muscle wasting (muscle wasting), patches in throat (patches in throat), high fever (high fever), extra marital contacts (extra marital contacts).",AIDS
"Bệnh nhân có các triệu chứng: muscle wasting (muscle wasting), patches in throat (patches in throat), high fever (high fever), extra marital contacts (extra marital contacts).",AIDS
"Bệnh nhân có các triệu chứng: patches in throat (patches in throat), high fever (high fever), extra marital contacts (extra marital contacts).",AIDS
"Bệnh nhân có các triệu chứng: muscle wasting (muscle wasting), high fever (high fever), extra marital contacts (extra marital contacts).",AIDS
"Bệnh nhân có các triệu chứng: muscle wasting (muscle wasting), patches in throat (patches in throat), high fever (high fever).",AIDS
"Bệnh nhân có các triệu chứng: fatigue (fatigue), weight loss (weight loss), restlessness (restlessness), lethargy (lethargy), irregular sugar level (irregular sugar level), blurred and distorted vision (blurred and distorted vision), obesity (obesity), excessive hunger (excessive hunger), increased appetite (increased appetite), polyuria (polyuria).",Diabetes 
"Bệnh nhân có các triệu chứng: fatigue (fatigue), weight loss (weight loss), restlessness (restlessness), lethargy (lethargy), irregular sugar level (irregular sugar level), blurred and distorted vision (blurred and distorted vision), obesity (obesity), excessive hunger (excessive hunger), increased appetite (increased appetite), polyuria (polyuria).",Diabetes 
"Bệnh nhân có các triệu chứng: weight loss (weight loss), restlessness (restlessness), lethargy (lethargy), irregular sugar level (irregular sugar level), blurred and distorted vision (blurred and distorted vision), obesity (obesity), excessive hunger (excessive hunger), increased appetite (increased appetite), polyuria (polyuria).",Diabetes 
"Bệnh nhân có các triệu chứng: fatigue (fatigue), restlessness (restlessness), lethargy (lethargy), irregular sugar level (irregular sugar level), blurred and distorted vision (blurred and distorted vision), obesity (obesity), excessive hunger (excessive hunger), increased appetite (increased appetite), polyuria (polyuria).",Diabetes 
"Bệnh nhân có các triệu chứng: fatigue (fatigue), weight loss (weight loss), lethargy (lethargy), irregular sugar level (irregular sugar level), blurred and distorted vision (blurred and distorted vision), obesity (obesity), excessive hunger (excessive hunger), increased appetite (increased appetite), polyuria (polyuria).",Diabetes 
"Bệnh nhân có các triệu chứng: fatigue (fatigue), weight loss (weight loss), restlessness (restlessness), irregular sugar level (irregular sugar level), blurred and distorted vision (blurred and distorted vision), obesity (obesity), excessive hunger (excessive hunger), increased appetite (increased appetite), polyuria (polyuria).",Diabetes 
"Bệnh nhân có các triệu chứng: fatigue (fatigue), weight loss (weight loss), restlessness (restlessness), lethargy (lethargy), blurred and distorted vision (blurred and distorted vision), obesity (obesity), excessive hunger (excessive hunger), increased appetite (increased appetite), polyuria (polyuria).",Diabetes 
"Bệnh nhân có các triệu chứng: fatigue (fatigue), weight loss (weight loss), restlessness (restlessness), lethargy (lethargy), irregular sugar level (irregular sugar level), obesity (obesity), excessive hunger (excessive hunger), increased appetite (increased appetite), polyuria (polyuria).",Diabetes 
"Bệnh nhân có các triệu chứng: fatigue (fatigue), weight loss (weight loss), restlessness (restlessness), lethargy (lethargy), irregular sugar level (irregular sugar level), blurred and distorted vision (blurred and distorted vision), excessive hunger (excessive hunger), increased appetite (increased appetite), polyuria (polyuria).",Diabetes 
"Bệnh nhân có các triệu chứng: fatigue (fatigue), weight loss (weight loss), restlessness (restlessness), lethargy (lethargy), irregular sugar level (irregular sugar level), blurred and distorted vision (blurred and distorted vision), obesity (obesity), increased appetite (increased appetite), polyuria (polyuria).",Diabetes 
"Bệnh nhân có các triệu chứng: vomiting (vomiting), sunken eyes (sunken eyes), dehydration (dehydration), diarrhoea (diarrhoea).",Gastroenteritis
"Bệnh nhân có các triệu chứng: vomiting (vomiting), sunken eyes (sunken eyes), dehydration (dehydration), diarrhoea (diarrhoea).",Gastroenteritis
"Bệnh nhân có các triệu chứng: sunken eyes (sunken eyes), dehydration (dehydration), diarrhoea (diarrhoea).",Gastroenteritis
"Bệnh nhân có các triệu chứng: vomiting (vomiting), dehydration (dehydration), diarrhoea (diarrhoea).",Gastroenteritis
"Bệnh nhân có các triệu chứng: vomiting (vomiting), sunken eyes (sunken eyes), diarrhoea (diarrhoea).",Gastroenteritis
"Bệnh nhân có các triệu chứng: vomiting (vomiting), sunken eyes (sunken eyes), dehydration (dehydration).",Gastroenteritis
"Bệnh nhân có các triệu chứng: vomiting (vomiting), sunken eyes (sunken eyes), dehydration (dehydration), diarrhoea (diarrhoea).",Gastroenteritis
"Bệnh nhân có các triệu chứng: sunken eyes (sunken eyes), dehydration (dehydration), diarrhoea (diarrhoea).",Gastroenteritis
"Bệnh nhân có các triệu chứng: vomiting (vomiting), dehydration (dehydration), diarrhoea (diarrhoea).",Gastroenteritis
"Bệnh nhân có các triệu chứng: vomiting (vomiting), sunken eyes (sunken eyes), diarrhoea (diarrhoea).",Gastroenteritis
"Bệnh nhân có các triệu chứng: fatigue (fatigue), cough (cough), high fever (high fever), breathlessness (breathlessness), family history (family history), mucoid sputum (mucoid sputum).",Bronchial Asthma
"Bệnh nhân có các triệu chứng: cough (cough), high fever (high fever), breathlessness (breathlessness), family history (family history), mucoid sputum (mucoid sputum).",Bronchial Asthma
"Bệnh nhân có các triệu chứng: fatigue (fatigue), high fever (high fever), breathlessness (breathlessness), family history (family history), mucoid sputum (mucoid sputum).",Bronchial Asthma
"Bệnh nhân có các triệu chứng: fatigue (fatigue), cough (cough), breathlessness (breathlessness), family history (family history), mucoid sputum (mucoid sputum).",Bronchial Asthma
"Bệnh nhân có các triệu chứng: fatigue (fatigue), cough (cough), high fever (high fever), family history (family history), mucoid sputum (mucoid sputum).",Bronchial Asthma
"Bệnh nhân có các triệu chứng: fatigue (fatigue), cough (cough), high fever (high fever), breathlessness (breathlessness), mucoid sputum (mucoid sputum).",Bronchial Asthma
"Bệnh nhân có các triệu chứng: fatigue (fatigue), cough (cough), high fever (high fever), breathlessness (breathlessness), family history (family history).",Bronchial Asthma
"Bệnh nhân có các triệu chứng: fatigue (fatigue), cough (cough), high fever (high fever), breathlessness (breathlessness), family history (family history), mucoid sputum (mucoid sputum).",Bronchial Asthma
"Bệnh nhân có các triệu chứng: cough (cough), high fever (high fever), breathlessness (breathlessness), family history (family history), mucoid sputum (mucoid sputum).",Bronchial Asthma
"Bệnh nhân có các triệu chứng: fatigue (fatigue), high fever (high fever), breathlessness (breathlessness), family history (family history), mucoid sputum (mucoid sputum).",Bronchial Asthma
"Bệnh nhân có các triệu chứng: headache (headache), chest pain (chest pain), dizziness (dizziness), loss of balance (loss of balance), lack of concentration (lack of concentration).",Hypertension 
"Bệnh nhân có các triệu chứng: chest pain (chest pain), dizziness (dizziness), loss of balance (loss of balance), lack of concentration (lack of concentration).",Hypertension 
"Bệnh nhân có các triệu chứng: headache (headache), dizziness (dizziness), loss of balance (loss of balance), lack of concentration (lack of concentration).",Hypertension 
"Bệnh nhân có các triệu chứng: headache (headache), chest pain (chest pain), loss of balance (loss of balance), lack of concentration (lack of concentration).",Hypertension 
"Bệnh nhân có các triệu chứng: headache (headache), chest pain (chest pain), dizziness (dizziness), lack of concentration (lack of concentration).",Hypertension 
"Bệnh nhân có các triệu chứng: headache (headache), chest pain (chest pain), dizziness (dizziness), loss of balance (loss of balance).",Hypertension 
"Bệnh nhân có các triệu chứng: headache (headache), chest pain (chest pain), dizziness (dizziness), loss of balance (loss of balance), lack of concentration (lack of concentration).",Hypertension 
"Bệnh nhân có các triệu chứng: chest pain (chest pain), dizziness (dizziness), loss of balance (loss of balance), lack of concentration (lack of concentration).",Hypertension 
"Bệnh nhân có các triệu chứng: headache (headache), dizziness (dizziness), loss of balance (loss of balance), lack of concentration (lack of concentration).",Hypertension 
"Bệnh nhân có các triệu chứng: headache (headache), chest pain (chest pain), loss of balance (loss of balance), lack of concentration (lack of concentration).",Hypertension 
"Bệnh nhân có các triệu chứng: acidity (acidity), indigestion (indigestion), headache (headache), blurred and distorted vision (blurred and distorted vision), excessive hunger (excessive hunger), stiff neck (stiff neck), depression (depression), irritability (irritability), visual disturbances (visual disturbances).",Migraine
"Bệnh nhân có các triệu chứng: indigestion (indigestion), headache (headache), blurred and distorted vision (blurred and distorted vision), excessive hunger (excessive hunger), stiff neck (stiff neck), depression (depression), irritability (irritability), visual disturbances (visual disturbances).",Migraine
"Bệnh nhân có các triệu chứng: acidity (acidity), headache (headache), blurred and distorted vision (blurred and distorted vision), excessive hunger (excessive hunger), stiff neck (stiff neck), depression (depression), irritability (irritability), visual disturbances (visual disturbances).",Migraine
